timestamp_local,date,hour,value_mw
2024-11-14 10:00:00+01:00,2024-11-14,10:00,358671.0
2024-11-14 11:00:00+01:00,2024-11-14,11:00,354167.0
2024-11-14 12:00:00+01:00,2024-11-14,12:00,354089.0
2024-11-14 13:00:00+01:00,2024-11-14,13:00,358054.0
2024-11-14 14:00:00+01:00,2024-11-14,14:00,359180.0
2024-11-14 15:00:00+01:00,2024-11-14,15:00,356688.0
2024-11-14 16:00:00+01:00,2024-11-14,16:00,357313.0
2024-11-14 17:00:00+01:00,2024-11-14,17:00,364918.0
2024-11-14 18:00:00+01:00,2024-11-14,18:00,383535.0
2024-11-14 19:00:00+01:00,2024-11-14,19:00,392660.0
2024-11-14 20:00:00+01:00,2024-11-14,20:00,397552.0
2024-11-14 21:00:00+01:00,2024-11-14,21:00,386127.0
2024-11-14 22:00:00+01:00,2024-11-14,22:00,347573.0
2024-11-14 23:00:00+01:00,2024-11-14,23:00,314730.0
2024-11-15 00:00:00+01:00,2024-11-15,00:00,292109.0
2024-11-15 01:00:00+01:00,2024-11-15,01:00,275429.0
2024-11-15 02:00:00+01:00,2024-11-15,02:00,262654.0
2024-11-15 03:00:00+01:00,2024-11-15,03:00,259637.0
2024-11-15 04:00:00+01:00,2024-11-15,04:00,259615.0
2024-11-15 05:00:00+01:00,2024-11-15,05:00,266693.0
2024-11-15 06:00:00+01:00,2024-11-15,06:00,299094.0
2024-11-15 07:00:00+01:00,2024-11-15,07:00,343441.0
2024-11-15 08:00:00+01:00,2024-11-15,08:00,364744.0
2024-11-15 09:00:00+01:00,2024-11-15,09:00,366436.0
2024-11-15 10:00:00+01:00,2024-11-15,10:00,363353.0
2024-11-15 11:00:00+01:00,2024-11-15,11:00,359077.0
2024-11-15 12:00:00+01:00,2024-11-15,12:00,357129.0
2024-11-15 13:00:00+01:00,2024-11-15,13:00,358252.0
2024-11-15 14:00:00+01:00,2024-11-15,14:00,355829.0
2024-11-15 15:00:00+01:00,2024-11-15,15:00,349915.0
2024-11-15 16:00:00+01:00,2024-11-15,16:00,347128.0
2024-11-15 17:00:00+01:00,2024-11-15,17:00,355918.0
2024-11-15 18:00:00+01:00,2024-11-15,18:00,371830.0
2024-11-15 19:00:00+01:00,2024-11-15,19:00,375573.0
2024-11-15 20:00:00+01:00,2024-11-15,20:00,378055.0
2024-11-15 21:00:00+01:00,2024-11-15,21:00,368266.0
2024-11-15 22:00:00+01:00,2024-11-15,22:00,335213.0
2024-11-15 23:00:00+01:00,2024-11-15,23:00,308847.0
2024-11-16 00:00:00+01:00,2024-11-16,00:00,288382.0
2024-11-16 01:00:00+01:00,2024-11-16,01:00,270829.0
2024-11-16 02:00:00+01:00,2024-11-16,02:00,256314.0
2024-11-16 03:00:00+01:00,2024-11-16,03:00,248556.0
2024-11-16 04:00:00+01:00,2024-11-16,04:00,245693.0
2024-11-16 05:00:00+01:00,2024-11-16,05:00,244022.0
2024-11-16 06:00:00+01:00,2024-11-16,06:00,252828.0
2024-11-16 07:00:00+01:00,2024-11-16,07:00,269302.0
2024-11-16 08:00:00+01:00,2024-11-16,08:00,283540.0
2024-11-16 09:00:00+01:00,2024-11-16,09:00,302268.0
2024-11-16 10:00:00+01:00,2024-11-16,10:00,311167.0
2024-11-16 11:00:00+01:00,2024-11-16,11:00,307502.0
2024-11-16 12:00:00+01:00,2024-11-16,12:00,305973.0
2024-11-16 13:00:00+01:00,2024-11-16,13:00,309509.0
2024-11-16 14:00:00+01:00,2024-11-16,14:00,308617.0
2024-11-16 15:00:00+01:00,2024-11-16,15:00,300868.0
2024-11-16 16:00:00+01:00,2024-11-16,16:00,296991.0
2024-11-16 17:00:00+01:00,2024-11-16,17:00,302018.0
2024-11-16 18:00:00+01:00,2024-11-16,18:00,321015.0
2024-11-16 19:00:00+01:00,2024-11-16,19:00,327870.0
2024-11-16 20:00:00+01:00,2024-11-16,20:00,331611.0
2024-11-16 21:00:00+01:00,2024-11-16,21:00,327262.0
2024-11-16 22:00:00+01:00,2024-11-16,22:00,305713.0
2024-11-16 23:00:00+01:00,2024-11-16,23:00,282125.0
2024-11-17 00:00:00+01:00,2024-11-17,00:00,262193.0
2024-11-17 01:00:00+01:00,2024-11-17,01:00,246882.0
2024-11-17 02:00:00+01:00,2024-11-17,02:00,234053.0
2024-11-17 03:00:00+01:00,2024-11-17,03:00,227493.0
2024-11-17 04:00:00+01:00,2024-11-17,04:00,225056.0
2024-11-17 05:00:00+01:00,2024-11-17,05:00,224671.0
2024-11-17 06:00:00+01:00,2024-11-17,06:00,229795.0
2024-11-17 07:00:00+01:00,2024-11-17,07:00,238527.0
2024-11-17 08:00:00+01:00,2024-11-17,08:00,244589.0
2024-11-17 09:00:00+01:00,2024-11-17,09:00,261495.0
2024-11-17 10:00:00+01:00,2024-11-17,10:00,273517.0
2024-11-17 11:00:00+01:00,2024-11-17,11:00,275195.0
2024-11-17 12:00:00+01:00,2024-11-17,12:00,274094.0
2024-11-17 13:00:00+01:00,2024-11-17,13:00,282090.0
2024-11-17 14:00:00+01:00,2024-11-17,14:00,286753.0
2024-11-17 15:00:00+01:00,2024-11-17,15:00,279038.0
2024-11-17 16:00:00+01:00,2024-11-17,16:00,277556.0
2024-11-17 17:00:00+01:00,2024-11-17,17:00,287186.0
2024-11-17 18:00:00+01:00,2024-11-17,18:00,309309.0
2024-11-17 19:00:00+01:00,2024-11-17,19:00,321567.0
2024-11-17 20:00:00+01:00,2024-11-17,20:00,332614.0
2024-11-17 21:00:00+01:00,2024-11-17,21:00,328171.0
2024-11-17 22:00:00+01:00,2024-11-17,22:00,306567.0
2024-11-17 23:00:00+01:00,2024-11-17,23:00,281553.0
2024-11-18 00:00:00+01:00,2024-11-18,00:00,261689.0
2024-11-18 01:00:00+01:00,2024-11-18,01:00,247447.0
2024-11-18 02:00:00+01:00,2024-11-18,02:00,237470.0
2024-11-18 03:00:00+01:00,2024-11-18,03:00,233802.0
2024-11-18 04:00:00+01:00,2024-11-18,04:00,235215.0
2024-11-18 05:00:00+01:00,2024-11-18,05:00,244774.0
2024-11-18 06:00:00+01:00,2024-11-18,06:00,280756.0
2024-11-18 07:00:00+01:00,2024-11-18,07:00,329140.0
2024-11-18 08:00:00+01:00,2024-11-18,08:00,352992.0
2024-11-18 09:00:00+01:00,2024-11-18,09:00,351789.0
2024-11-18 10:00:00+01:00,2024-11-18,10:00,347559.0
2024-11-18 11:00:00+01:00,2024-11-18,11:00,342058.0
2024-11-18 12:00:00+01:00,2024-11-18,12:00,339395.0
2024-11-18 13:00:00+01:00,2024-11-18,13:00,341849.0
2024-11-18 14:00:00+01:00,2024-11-18,14:00,341959.0
2024-11-18 15:00:00+01:00,2024-11-18,15:00,341529.0
2024-11-18 16:00:00+01:00,2024-11-18,16:00,343657.0
2024-11-18 17:00:00+01:00,2024-11-18,17:00,353273.0
2024-11-18 18:00:00+01:00,2024-11-18,18:00,373777.0
2024-11-18 19:00:00+01:00,2024-11-18,19:00,383500.0
2024-11-18 20:00:00+01:00,2024-11-18,20:00,391103.0
2024-11-18 21:00:00+01:00,2024-11-18,21:00,378632.0
2024-11-18 22:00:00+01:00,2024-11-18,22:00,341805.0
2024-11-18 23:00:00+01:00,2024-11-18,23:00,309204.0
2024-11-19 00:00:00+01:00,2024-11-19,00:00,284372.0
2024-11-19 01:00:00+01:00,2024-11-19,01:00,268600.0
2024-11-19 02:00:00+01:00,2024-11-19,02:00,256949.0
2024-11-19 03:00:00+01:00,2024-11-19,03:00,253024.0
2024-11-19 04:00:00+01:00,2024-11-19,04:00,252434.0
2024-11-19 05:00:00+01:00,2024-11-19,05:00,259554.0
2024-11-19 06:00:00+01:00,2024-11-19,06:00,291663.0
2024-11-19 07:00:00+01:00,2024-11-19,07:00,338200.0
2024-11-19 08:00:00+01:00,2024-11-19,08:00,360081.0
2024-11-19 09:00:00+01:00,2024-11-19,09:00,358973.0
2024-11-19 10:00:00+01:00,2024-11-19,10:00,350880.0
2024-11-19 11:00:00+01:00,2024-11-19,11:00,343826.0
2024-11-19 12:00:00+01:00,2024-11-19,12:00,339068.0
2024-11-19 13:00:00+01:00,2024-11-19,13:00,340847.0
2024-11-19 14:00:00+01:00,2024-11-19,14:00,340091.0
2024-11-19 15:00:00+01:00,2024-11-19,15:00,340044.0
2024-11-19 16:00:00+01:00,2024-11-19,16:00,345123.0
2024-11-19 17:00:00+01:00,2024-11-19,17:00,358035.0
2024-11-19 18:00:00+01:00,2024-11-19,18:00,376948.0
2024-11-19 19:00:00+01:00,2024-11-19,19:00,387683.0
2024-11-19 20:00:00+01:00,2024-11-19,20:00,395923.0
2024-11-19 21:00:00+01:00,2024-11-19,21:00,383492.0
2024-11-19 22:00:00+01:00,2024-11-19,22:00,344476.0
2024-11-19 23:00:00+01:00,2024-11-19,23:00,310239.0
2024-11-20 00:00:00+01:00,2024-11-20,00:00,287318.0
2024-11-20 01:00:00+01:00,2024-11-20,01:00,270888.0
2024-11-20 02:00:00+01:00,2024-11-20,02:00,259359.0
2024-11-20 03:00:00+01:00,2024-11-20,03:00,254578.0
2024-11-20 04:00:00+01:00,2024-11-20,04:00,254179.0
2024-11-20 05:00:00+01:00,2024-11-20,05:00,260919.0
2024-11-20 06:00:00+01:00,2024-11-20,06:00,292852.0
2024-11-20 07:00:00+01:00,2024-11-20,07:00,342068.0
2024-11-20 08:00:00+01:00,2024-11-20,08:00,360499.0
2024-11-20 09:00:00+01:00,2024-11-20,09:00,358331.0
2024-11-20 10:00:00+01:00,2024-11-20,10:00,351746.0
2024-11-20 11:00:00+01:00,2024-11-20,11:00,345467.0
2024-11-20 12:00:00+01:00,2024-11-20,12:00,344381.0
2024-11-20 13:00:00+01:00,2024-11-20,13:00,346125.0
2024-11-20 14:00:00+01:00,2024-11-20,14:00,343918.0
2024-11-20 15:00:00+01:00,2024-11-20,15:00,342493.0
2024-11-20 16:00:00+01:00,2024-11-20,16:00,344115.0
2024-11-20 17:00:00+01:00,2024-11-20,17:00,359437.0
2024-11-20 18:00:00+01:00,2024-11-20,18:00,380515.0
2024-11-20 19:00:00+01:00,2024-11-20,19:00,388964.0
2024-11-20 20:00:00+01:00,2024-11-20,20:00,394841.0
2024-11-20 21:00:00+01:00,2024-11-20,21:00,384226.0
2024-11-20 22:00:00+01:00,2024-11-20,22:00,346762.0
2024-11-20 23:00:00+01:00,2024-11-20,23:00,312143.0
2024-11-21 00:00:00+01:00,2024-11-21,00:00,288080.0
2024-11-21 01:00:00+01:00,2024-11-21,01:00,270935.0
2024-11-21 02:00:00+01:00,2024-11-21,02:00,260061.0
2024-11-21 03:00:00+01:00,2024-11-21,03:00,254751.0
2024-11-21 04:00:00+01:00,2024-11-21,04:00,255907.0
2024-11-21 05:00:00+01:00,2024-11-21,05:00,263056.0
2024-11-21 06:00:00+01:00,2024-11-21,06:00,294420.0
2024-11-21 07:00:00+01:00,2024-11-21,07:00,340925.0
2024-11-21 08:00:00+01:00,2024-11-21,08:00,362623.0
2024-11-21 09:00:00+01:00,2024-11-21,09:00,365630.0
2024-11-21 10:00:00+01:00,2024-11-21,10:00,361429.0
2024-11-21 11:00:00+01:00,2024-11-21,11:00,361647.0
2024-11-21 12:00:00+01:00,2024-11-21,12:00,365654.0
2024-11-21 13:00:00+01:00,2024-11-21,13:00,371130.0
2024-11-21 14:00:00+01:00,2024-11-21,14:00,369070.0
2024-11-21 15:00:00+01:00,2024-11-21,15:00,364251.0
2024-11-21 16:00:00+01:00,2024-11-21,16:00,362710.0
2024-11-21 17:00:00+01:00,2024-11-21,17:00,369728.0
2024-11-21 18:00:00+01:00,2024-11-21,18:00,389549.0
2024-11-21 19:00:00+01:00,2024-11-21,19:00,397098.0
2024-11-21 20:00:00+01:00,2024-11-21,20:00,402280.0
2024-11-21 21:00:00+01:00,2024-11-21,21:00,390221.0
2024-11-21 22:00:00+01:00,2024-11-21,22:00,353841.0
2024-11-21 23:00:00+01:00,2024-11-21,23:00,320042.0
2024-11-22 00:00:00+01:00,2024-11-22,00:00,296280.0
2024-11-22 01:00:00+01:00,2024-11-22,01:00,280240.0
2024-11-22 02:00:00+01:00,2024-11-22,02:00,267666.0
2024-11-22 03:00:00+01:00,2024-11-22,03:00,264323.0
2024-11-22 04:00:00+01:00,2024-11-22,04:00,262468.0
2024-11-22 05:00:00+01:00,2024-11-22,05:00,269403.0
2024-11-22 06:00:00+01:00,2024-11-22,06:00,301452.0
2024-11-22 07:00:00+01:00,2024-11-22,07:00,345391.0
2024-11-22 08:00:00+01:00,2024-11-22,08:00,364420.0
2024-11-22 09:00:00+01:00,2024-11-22,09:00,367630.0
2024-11-22 10:00:00+01:00,2024-11-22,10:00,361741.0
2024-11-22 11:00:00+01:00,2024-11-22,11:00,356366.0
2024-11-22 12:00:00+01:00,2024-11-22,12:00,352541.0
2024-11-22 13:00:00+01:00,2024-11-22,13:00,353463.0
2024-11-22 14:00:00+01:00,2024-11-22,14:00,349657.0
2024-11-22 15:00:00+01:00,2024-11-22,15:00,348143.0
2024-11-22 16:00:00+01:00,2024-11-22,16:00,349193.0
2024-11-22 17:00:00+01:00,2024-11-22,17:00,356985.0
2024-11-22 18:00:00+01:00,2024-11-22,18:00,376230.0
2024-11-22 19:00:00+01:00,2024-11-22,19:00,380217.0
2024-11-22 20:00:00+01:00,2024-11-22,20:00,382935.0
2024-11-22 21:00:00+01:00,2024-11-22,21:00,372715.0
2024-11-22 22:00:00+01:00,2024-11-22,22:00,341022.0
2024-11-22 23:00:00+01:00,2024-11-22,23:00,312196.0
2024-11-23 00:00:00+01:00,2024-11-23,00:00,292357.0
2024-11-23 01:00:00+01:00,2024-11-23,01:00,273145.0
2024-11-23 02:00:00+01:00,2024-11-23,02:00,259731.0
2024-11-23 03:00:00+01:00,2024-11-23,03:00,252407.0
2024-11-23 04:00:00+01:00,2024-11-23,04:00,248896.0
2024-11-23 05:00:00+01:00,2024-11-23,05:00,246849.0
2024-11-23 06:00:00+01:00,2024-11-23,06:00,255028.0
2024-11-23 07:00:00+01:00,2024-11-23,07:00,273224.0
2024-11-23 08:00:00+01:00,2024-11-23,08:00,287451.0
2024-11-23 09:00:00+01:00,2024-11-23,09:00,303985.0
2024-11-23 10:00:00+01:00,2024-11-23,10:00,311697.0
2024-11-23 11:00:00+01:00,2024-11-23,11:00,310791.0
2024-11-23 12:00:00+01:00,2024-11-23,12:00,308773.0
2024-11-23 13:00:00+01:00,2024-11-23,13:00,310712.0
2024-11-23 14:00:00+01:00,2024-11-23,14:00,308741.0
2024-11-23 15:00:00+01:00,2024-11-23,15:00,302183.0
2024-11-23 16:00:00+01:00,2024-11-23,16:00,299746.0
2024-11-23 17:00:00+01:00,2024-11-23,17:00,306549.0
2024-11-23 18:00:00+01:00,2024-11-23,18:00,328582.0
2024-11-23 19:00:00+01:00,2024-11-23,19:00,333659.0
2024-11-23 20:00:00+01:00,2024-11-23,20:00,336731.0
2024-11-23 21:00:00+01:00,2024-11-23,21:00,333398.0
2024-11-23 22:00:00+01:00,2024-11-23,22:00,309745.0
2024-11-23 23:00:00+01:00,2024-11-23,23:00,286158.0
2024-11-24 00:00:00+01:00,2024-11-24,00:00,264951.0
2024-11-24 01:00:00+01:00,2024-11-24,01:00,250368.0
2024-11-24 02:00:00+01:00,2024-11-24,02:00,236122.0
2024-11-24 03:00:00+01:00,2024-11-24,03:00,228118.0
2024-11-24 04:00:00+01:00,2024-11-24,04:00,224333.0
2024-11-24 05:00:00+01:00,2024-11-24,05:00,224469.0
2024-11-24 06:00:00+01:00,2024-11-24,06:00,229600.0
2024-11-24 07:00:00+01:00,2024-11-24,07:00,240048.0
2024-11-24 08:00:00+01:00,2024-11-24,08:00,248000.0
2024-11-24 09:00:00+01:00,2024-11-24,09:00,267006.0
2024-11-24 10:00:00+01:00,2024-11-24,10:00,280290.0
2024-11-24 11:00:00+01:00,2024-11-24,11:00,284296.0
2024-11-24 12:00:00+01:00,2024-11-24,12:00,283852.0
2024-11-24 13:00:00+01:00,2024-11-24,13:00,293050.0
2024-11-24 14:00:00+01:00,2024-11-24,14:00,297237.0
2024-11-24 15:00:00+01:00,2024-11-24,15:00,288354.0
2024-11-24 16:00:00+01:00,2024-11-24,16:00,284048.0
2024-11-24 17:00:00+01:00,2024-11-24,17:00,293905.0
2024-11-24 18:00:00+01:00,2024-11-24,18:00,318079.0
2024-11-24 19:00:00+01:00,2024-11-24,19:00,327988.0
2024-11-24 20:00:00+01:00,2024-11-24,20:00,338105.0
2024-11-24 21:00:00+01:00,2024-11-24,21:00,335891.0
2024-11-24 22:00:00+01:00,2024-11-24,22:00,313582.0
2024-11-24 23:00:00+01:00,2024-11-24,23:00,285551.0
2024-11-25 00:00:00+01:00,2024-11-25,00:00,262684.0
2024-11-25 01:00:00+01:00,2024-11-25,01:00,247245.0
2024-11-25 02:00:00+01:00,2024-11-25,02:00,237782.0
2024-11-25 03:00:00+01:00,2024-11-25,03:00,234578.0
2024-11-25 04:00:00+01:00,2024-11-25,04:00,235929.0
2024-11-25 05:00:00+01:00,2024-11-25,05:00,245855.0
2024-11-25 06:00:00+01:00,2024-11-25,06:00,283012.0
2024-11-25 07:00:00+01:00,2024-11-25,07:00,331485.0
2024-11-25 08:00:00+01:00,2024-11-25,08:00,357591.0
2024-11-25 09:00:00+01:00,2024-11-25,09:00,361738.0
2024-11-25 10:00:00+01:00,2024-11-25,10:00,362877.0
2024-11-25 11:00:00+01:00,2024-11-25,11:00,360726.0
2024-11-25 12:00:00+01:00,2024-11-25,12:00,362197.0
2024-11-25 13:00:00+01:00,2024-11-25,13:00,365184.0
2024-11-25 14:00:00+01:00,2024-11-25,14:00,357890.0
2024-11-25 15:00:00+01:00,2024-11-25,15:00,351246.0
2024-11-25 16:00:00+01:00,2024-11-25,16:00,351141.0
2024-11-25 17:00:00+01:00,2024-11-25,17:00,362252.0
2024-11-25 18:00:00+01:00,2024-11-25,18:00,378982.0
2024-11-25 19:00:00+01:00,2024-11-25,19:00,384689.0
2024-11-25 20:00:00+01:00,2024-11-25,20:00,388810.0
2024-11-25 21:00:00+01:00,2024-11-25,21:00,376384.0
2024-11-25 22:00:00+01:00,2024-11-25,22:00,347303.0
2024-11-25 23:00:00+01:00,2024-11-25,23:00,313308.0
2024-11-26 00:00:00+01:00,2024-11-26,00:00,290793.0
2024-11-26 01:00:00+01:00,2024-11-26,01:00,272636.0
2024-11-26 02:00:00+01:00,2024-11-26,02:00,261467.0
2024-11-26 03:00:00+01:00,2024-11-26,03:00,258403.0
2024-11-26 04:00:00+01:00,2024-11-26,04:00,257667.0
2024-11-26 05:00:00+01:00,2024-11-26,05:00,265499.0
2024-11-26 06:00:00+01:00,2024-11-26,06:00,296794.0
2024-11-26 07:00:00+01:00,2024-11-26,07:00,348067.0
2024-11-26 08:00:00+01:00,2024-11-26,08:00,370868.0
2024-11-26 09:00:00+01:00,2024-11-26,09:00,370263.0
2024-11-26 10:00:00+01:00,2024-11-26,10:00,361723.0
2024-11-26 11:00:00+01:00,2024-11-26,11:00,360071.0
2024-11-26 12:00:00+01:00,2024-11-26,12:00,358157.0
2024-11-26 13:00:00+01:00,2024-11-26,13:00,361029.0
2024-11-26 14:00:00+01:00,2024-11-26,14:00,361681.0
2024-11-26 15:00:00+01:00,2024-11-26,15:00,358576.0
2024-11-26 16:00:00+01:00,2024-11-26,16:00,361538.0
2024-11-26 17:00:00+01:00,2024-11-26,17:00,372696.0
2024-11-26 18:00:00+01:00,2024-11-26,18:00,390097.0
2024-11-26 19:00:00+01:00,2024-11-26,19:00,398022.0
2024-11-26 20:00:00+01:00,2024-11-26,20:00,405377.0
2024-11-26 21:00:00+01:00,2024-11-26,21:00,393384.0
2024-11-26 22:00:00+01:00,2024-11-26,22:00,357162.0
2024-11-26 23:00:00+01:00,2024-11-26,23:00,321253.0
2024-11-27 00:00:00+01:00,2024-11-27,00:00,297877.0
2024-11-27 01:00:00+01:00,2024-11-27,01:00,280033.0
2024-11-27 02:00:00+01:00,2024-11-27,02:00,268335.0
2024-11-27 03:00:00+01:00,2024-11-27,03:00,264149.0
2024-11-27 04:00:00+01:00,2024-11-27,04:00,263438.0
2024-11-27 05:00:00+01:00,2024-11-27,05:00,270629.0
2024-11-27 06:00:00+01:00,2024-11-27,06:00,301904.0
2024-11-27 07:00:00+01:00,2024-11-27,07:00,354019.0
2024-11-27 08:00:00+01:00,2024-11-27,08:00,377085.0
2024-11-27 09:00:00+01:00,2024-11-27,09:00,375652.0
2024-11-27 10:00:00+01:00,2024-11-27,10:00,366793.0
2024-11-27 11:00:00+01:00,2024-11-27,11:00,355763.0
2024-11-27 12:00:00+01:00,2024-11-27,12:00,351497.0
2024-11-27 13:00:00+01:00,2024-11-27,13:00,352067.0
2024-11-27 14:00:00+01:00,2024-11-27,14:00,350793.0
2024-11-27 15:00:00+01:00,2024-11-27,15:00,350088.0
2024-11-27 16:00:00+01:00,2024-11-27,16:00,357052.0
2024-11-27 17:00:00+01:00,2024-11-27,17:00,368490.0
2024-11-27 18:00:00+01:00,2024-11-27,18:00,389786.0
2024-11-27 19:00:00+01:00,2024-11-27,19:00,400825.0
2024-11-27 20:00:00+01:00,2024-11-27,20:00,410605.0
2024-11-27 21:00:00+01:00,2024-11-27,21:00,397629.0
2024-11-27 22:00:00+01:00,2024-11-27,22:00,359220.0
2024-11-27 23:00:00+01:00,2024-11-27,23:00,324590.0
2024-11-28 00:00:00+01:00,2024-11-28,00:00,299276.0
2024-11-28 01:00:00+01:00,2024-11-28,01:00,282023.0
2024-11-28 02:00:00+01:00,2024-11-28,02:00,272003.0
2024-11-28 03:00:00+01:00,2024-11-28,03:00,265524.0
2024-11-28 04:00:00+01:00,2024-11-28,04:00,267090.0
2024-11-28 05:00:00+01:00,2024-11-28,05:00,275486.0
2024-11-28 06:00:00+01:00,2024-11-28,06:00,306540.0
2024-11-28 07:00:00+01:00,2024-11-28,07:00,356505.0
2024-11-28 08:00:00+01:00,2024-11-28,08:00,380151.0
2024-11-28 09:00:00+01:00,2024-11-28,09:00,378399.0
2024-11-28 10:00:00+01:00,2024-11-28,10:00,373272.0
2024-11-28 11:00:00+01:00,2024-11-28,11:00,365357.0
2024-11-28 12:00:00+01:00,2024-11-28,12:00,356112.0
2024-11-28 13:00:00+01:00,2024-11-28,13:00,356555.0
2024-11-28 14:00:00+01:00,2024-11-28,14:00,355813.0
2024-11-28 15:00:00+01:00,2024-11-28,15:00,355845.0
2024-11-28 16:00:00+01:00,2024-11-28,16:00,361381.0
2024-11-28 17:00:00+01:00,2024-11-28,17:00,372594.0
2024-11-28 18:00:00+01:00,2024-11-28,18:00,393522.0
2024-11-28 19:00:00+01:00,2024-11-28,19:00,400232.0
2024-11-28 20:00:00+01:00,2024-11-28,20:00,407337.0
2024-11-28 21:00:00+01:00,2024-11-28,21:00,397006.0
2024-11-28 22:00:00+01:00,2024-11-28,22:00,360403.0
2024-11-28 23:00:00+01:00,2024-11-28,23:00,323254.0
2024-11-29 00:00:00+01:00,2024-11-29,00:00,299451.0
2024-11-29 01:00:00+01:00,2024-11-29,01:00,281676.0
2024-11-29 02:00:00+01:00,2024-11-29,02:00,268671.0
2024-11-29 03:00:00+01:00,2024-11-29,03:00,264064.0
2024-11-29 04:00:00+01:00,2024-11-29,04:00,262934.0
2024-11-29 05:00:00+01:00,2024-11-29,05:00,270948.0
2024-11-29 06:00:00+01:00,2024-11-29,06:00,300959.0
2024-11-29 07:00:00+01:00,2024-11-29,07:00,349007.0
2024-11-29 08:00:00+01:00,2024-11-29,08:00,376581.0
2024-11-29 09:00:00+01:00,2024-11-29,09:00,377744.0
2024-11-29 10:00:00+01:00,2024-11-29,10:00,369908.0
2024-11-29 11:00:00+01:00,2024-11-29,11:00,360316.0
2024-11-29 12:00:00+01:00,2024-11-29,12:00,353885.0
2024-11-29 13:00:00+01:00,2024-11-29,13:00,353411.0
2024-11-29 14:00:00+01:00,2024-11-29,14:00,351535.0
2024-11-29 15:00:00+01:00,2024-11-29,15:00,349547.0
2024-11-29 16:00:00+01:00,2024-11-29,16:00,353792.0
2024-11-29 17:00:00+01:00,2024-11-29,17:00,365523.0
2024-11-29 18:00:00+01:00,2024-11-29,18:00,382867.0
2024-11-29 19:00:00+01:00,2024-11-29,19:00,384615.0
2024-11-29 20:00:00+01:00,2024-11-29,20:00,386597.0
2024-11-29 21:00:00+01:00,2024-11-29,21:00,376573.0
2024-11-29 22:00:00+01:00,2024-11-29,22:00,345104.0
2024-11-29 23:00:00+01:00,2024-11-29,23:00,318342.0
2024-11-30 00:00:00+01:00,2024-11-30,00:00,297011.0
2024-11-30 01:00:00+01:00,2024-11-30,01:00,278495.0
2024-11-30 02:00:00+01:00,2024-11-30,02:00,263913.0
2024-11-30 03:00:00+01:00,2024-11-30,03:00,254763.0
2024-11-30 04:00:00+01:00,2024-11-30,04:00,251089.0
2024-11-30 05:00:00+01:00,2024-11-30,05:00,250117.0
2024-11-30 06:00:00+01:00,2024-11-30,06:00,259799.0
2024-11-30 07:00:00+01:00,2024-11-30,07:00,277540.0
2024-11-30 08:00:00+01:00,2024-11-30,08:00,294392.0
2024-11-30 09:00:00+01:00,2024-11-30,09:00,310967.0
2024-11-30 10:00:00+01:00,2024-11-30,10:00,314153.0
2024-11-30 11:00:00+01:00,2024-11-30,11:00,309123.0
2024-11-30 12:00:00+01:00,2024-11-30,12:00,302784.0
2024-11-30 13:00:00+01:00,2024-11-30,13:00,303171.0
2024-11-30 14:00:00+01:00,2024-11-30,14:00,304727.0
2024-11-30 15:00:00+01:00,2024-11-30,15:00,300708.0
2024-11-30 16:00:00+01:00,2024-11-30,16:00,301095.0
2024-11-30 17:00:00+01:00,2024-11-30,17:00,313101.0
2024-11-30 18:00:00+01:00,2024-11-30,18:00,331797.0
2024-11-30 19:00:00+01:00,2024-11-30,19:00,335585.0
2024-11-30 20:00:00+01:00,2024-11-30,20:00,340261.0
2024-11-30 21:00:00+01:00,2024-11-30,21:00,335591.0
2024-11-30 22:00:00+01:00,2024-11-30,22:00,314530.0
2024-11-30 23:00:00+01:00,2024-11-30,23:00,291462.0
2024-12-01 00:00:00+01:00,2024-12-01,00:00,23212.0
2024-12-01 01:00:00+01:00,2024-12-01,01:00,253333.0
2024-12-01 02:00:00+01:00,2024-12-01,02:00,240143.0
2024-12-01 03:00:00+01:00,2024-12-01,03:00,232400.0
2024-12-01 04:00:00+01:00,2024-12-01,04:00,229875.0
2024-12-01 05:00:00+01:00,2024-12-01,05:00,230234.0
2024-12-01 06:00:00+01:00,2024-12-01,06:00,236539.0
2024-12-01 07:00:00+01:00,2024-12-01,07:00,247118.0
2024-12-01 08:00:00+01:00,2024-12-01,08:00,255943.0
2024-12-01 09:00:00+01:00,2024-12-01,09:00,275669.0
2024-12-01 10:00:00+01:00,2024-12-01,10:00,289545.0
2024-12-01 11:00:00+01:00,2024-12-01,11:00,293736.0
2024-12-01 12:00:00+01:00,2024-12-01,12:00,292205.0
2024-12-01 13:00:00+01:00,2024-12-01,13:00,297470.0
2024-12-01 14:00:00+01:00,2024-12-01,14:00,302671.0
2024-12-01 15:00:00+01:00,2024-12-01,15:00,294475.0
2024-12-01 16:00:00+01:00,2024-12-01,16:00,291052.0
2024-12-01 17:00:00+01:00,2024-12-01,17:00,302261.0
2024-12-01 18:00:00+01:00,2024-12-01,18:00,324325.0
2024-12-01 19:00:00+01:00,2024-12-01,19:00,334067.0
2024-12-01 20:00:00+01:00,2024-12-01,20:00,343010.0
2024-12-01 21:00:00+01:00,2024-12-01,21:00,339677.0
2024-12-01 22:00:00+01:00,2024-12-01,22:00,316798.0
2024-12-01 23:00:00+01:00,2024-12-01,23:00,290413.0
2024-12-02 00:00:00+01:00,2024-12-02,00:00,268763.0
